hashedIpAddress,timestamp,durationInSec,play_duration,clean_path,source,target,links_coords,normalized_links_coords
0ee1bb550f5d5ac1,1342377121,185,185,['China'],China,Moon,[],[]
1d13b3ec4f092844,1342377887,578,578,['Batman'],Batman,Bible,[],[]
627fe32b192b1b3a,1342414520,1875,75,"['Batman', 'Crime', 'Government', 'Autocracy', 'Military_dictatorship']",Batman,The_Holocaust,"[[(950, 1493)], [(964, 138)], [(38, 230)], [(1164, 151)]]","[[(0.5026455026455027, 0.43757327080890973)], [(0.5100529100529101, 0.051685393258426963)], [(0.020105820105820106, 0.21296296296296297)], [(0.6103828002097536, 0.4339080459770115)]]"
4113ed4017817451,1342416364,1816,16,"['Pyramid', 'Mexico']",Pyramid,Bean,"[[(1614, 664)]]","[[(0.8539682539682539, 0.3062730627306273)]]"
1a2b7f104c15130e,1342432533,151,151,"['Theatre', 'Existentialism', 'God', 'Zimbabwe', 'South_Africa', 'India', 'United_Nations']",Theatre,Zebra,"[[(901, 944)], [(1096, 402), (1627, 2013)], [(160, 1110)], [(1309, 117), (309, 600), (586, 708), (1022, 1486), (892, 1857), (301, 2401), (601, 2420)], [(792, 594), (1813, 4013), (1690, 4051), (330, 4096), (162, 4604), (1050, 4856)], [(1155, 718), (1400, 1250)]]","[[(0.4767195767195767, 0.39864864864864863)], [(0.5798941798941799, 0.1279439847231063), (0.8608465608465609, 0.6406747294716741)], [(0.08465608465608465, 0.35691318327974275)], [(0.6925925925925925, 0.03167298321602599), (0.1634920634920635, 0.16242555495397942), (0.3100529100529101, 0.1916621548456957), (0.5407407407407407, 0.4022739577693557), (0.47195767195767196, 0.5027070925825663), (0.15925925925925927, 0.6499729290741744), (0.317989417989418, 0.6551164049810504)], [(0.41904761904761906, 0.10694994598487577), (0.9592592592592593, 0.7225423118473172), (0.8941798941798942, 0.7293842275837235), (0.1746031746031746, 0.7374864962189414), (0.08571428571428572, 0.8289521065898452), (0.5555555555555556, 0.8743248109470652)], [(0.6111111111111112, 0.18654195895037673), (0.7407407407407407, 0.3247596778383996)]]"
3a6d0ca775d263ff,1342433343,1893,93,"['Brain', 'Computer_science', 'Abacus']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(1087, 173)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.5751322751322752, 0.05314900153609831)]]"
3d9aab77382e81a9,1342433514,2270,470,"['Brain', 'Europe']",Brain,Telephone,"[[(962, 3660)]]","[[(0.508994708994709, 0.9762603360896239)]]"
6522b83a0aa8656c,1342436156,2262,462,"['Brain', 'Emotion', 'Human']",Brain,Telephone,"[[(951, 243)], [(1246, 249)]]","[[(0.5031746031746032, 0.06481728460922913)], [(0.6592592592592592, 0.09963985594237695)]]"
31ab54c539135730,1342438732,224,224,"['Theatre', 'Brazil', 'Africa', 'Madagascar']",Theatre,Zebra,"[[(330, 1785)], [(1052, 210), (63, 2654)], [(1782, 2590), (1309, 3378), (49, 5212)]]","[[(0.1746031746031746, 0.7538006756756757)], [(0.5566137566137566, 0.03805037144410219), (0.03333333333333333, 0.48088421815546295)], [(0.9428571428571428, 0.36889332003988035), (0.6925925925925925, 0.48112804443811424), (0.025925925925925925, 0.7423443953852727)]]"
128fee77573a8a7d,1342459434,248,248,"['Theatre', 'Actor', 'Film', 'Animation', 'The_Lion_King', 'Hyena', 'Wildebeest', 'Africa', 'Giraffe', 'Mammal']",Theatre,Zebra,"[[(440, 319)], [(770, 75)], [(580, 119), (668, 281), (1135, 1194)], [(82, 535)], [(112, 527)], [(126, 1632)], [(1015, 119)], [(19, 678)], [(1727, 572), (413, 75)]]","[[(0.2328042328042328, 0.13471283783783783)], [(0.4074074074074074, 0.04921259842519685)], [(0.30687830687830686, 0.04407407407407407), (0.35343915343915344, 0.10407407407407407), (0.6005291005291006, 0.44222222222222224)], [(0.04338624338624339, 0.2467712177121771)], [(0.05925925925925926, 0.14019686086725192)], [(0.06666666666666667, 0.6903553299492385)], [(0.5322496067121133, 0.14512195121951219)], [(0.010052910052910053, 0.09656744053553624)], [(0.9137566137566138, 0.34088200238379024), (0.21851851851851853, 0.04469606674612634)]]"
128fee77573a8a7d,1342459688,249,249,"['Brain', 'Medicine', 'Anatomy', 'Human', 'Science', 'Technology', 'Radio', 'Bluetooth', 'Radio_frequency']",Brain,Telephone,"[[(1339, 2861)], [(330, 1496)], [(260, 173)], [(935, 202), (639, 4336), (695, 4823), (498, 5063)], [(19, 1889), (233, 2120)], [(1153, 825)], [(959, 287)], [(1714, 75), (192, 3680)]]","[[(0.7084656084656085, 0.7631368364897306)], [(0.1746031746031746, 0.3254296280182728)], [(0.1363398007341374, 0.20163170163170163)], [(0.4947089947089947, 0.0339724184325597), (0.3380952380952381, 0.7292297342751429), (0.36772486772486773, 0.8111335351496805), (0.2634920634920635, 0.8514968045745038)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.6100529100529101, 0.21988272921108742)], [(0.5074074074074074, 0.0787596048298573)], [(0.9068783068783068, 0.018759379689844924), (0.10158730158730159, 0.9204602301150575)]]"
128fee77573a8a7d,1342462035,48,48,['Asteroid'],Asteroid,Viking,[],[]
7a9183f72e699f33,1342493590,102,102,"['Aluminium_chloride', 'Salt', 'Almond']",Aluminium_chloride,Parrot,"[[(820, 486)], [(986, 675)]]","[[(0.43386243386243384, 0.27395715896279593)], [(0.5216931216931217, 0.42586750788643535)]]"
55deb64d7b103dd1,1342502051,137,137,"['Pyramid', 'Sun', 'Gas', 'Heat', 'Greenhouse_effect']",Pyramid,Bean,"[[(809, 348)], [(441, 3053)], [(1251, 75)], [(291, 2571)]]","[[(0.42804232804232806, 0.16051660516605165)], [(0.23333333333333334, 0.6686377573368375)], [(0.6560041950707918, 0.10148849797023005)], [(0.15396825396825398, 0.8780737704918032)]]"
55deb64d7b103dd1,1342502596,203,203,"['Theatre', 'Russia', 'Europe', 'Africa', 'Mozambique', 'Maputo']",Theatre,Zebra,"[[(159, 2113)], [(267, 344), (306, 3111)], [(19, 138), (535, 582), (1256, 852), (525, 928)], [(994, 2208), (1753, 2575), (49, 5323)], [(1713, 460), (62, 1028), (523, 3084)]]","[[(0.08412698412698413, 0.8923141891891891)], [(0.14126984126984127, 0.04979012881748444), (0.1619047619047619, 0.4502822405557968)], [(0.010052910052910053, 0.02365038560411311), (0.2830687830687831, 0.09974293059125965), (0.6645502645502646, 0.14601542416452443), (0.2777777777777778, 0.15904027420736933)], [(0.5259259259259259, 0.3144851160803304), (0.9275132275132275, 0.3667568722404216), (0.025925925925925925, 0.7581541091012676)], [(0.9063492063492063, 0.11474183088051883), (0.0328042328042328, 0.2564230481416812), (0.2767195767195767, 0.7692691444250437)]]"
7bd38ab1063bf732,1342526174,1966,166,"['Beer', 'Sugar', 'Spain', 'Climate', 'Global_warming', 'Greenhouse_effect']",Beer,Sun,"[[(298, 173)], [(1411, 353)], [(972, 4101)], [(78, 812)], [(989, 138), (971, 748), (44, 945)]]","[[(0.15767195767195769, 0.04703643284393692)], [(0.7465608465608465, 0.1038846380223661)], [(0.5142857142857142, 0.4557173019224358)], [(0.04126984126984127, 0.6761032472939217)], [(0.5232804232804232, 0.03668261562998405), (0.5137566137566137, 0.19883040935672514), (0.02328042328042328, 0.2511961722488038)]]"
5ab5296f4fd73700,1342587140,169,169,"['Bald_Eagle', 'English_language', 'England', 'London', 'Palace_of_Westminster']",Bald_Eagle,Clock,"[[(678, 126)], [(324, 75), (491, 516), (629, 5732)], [(1733, 371), (1733, 413), (1265, 119), (1102, 908), (171, 2080), (516, 3092), (296, 4994), (19, 5872), (986, 7343), (736, 8306), (681, 8620), (1137, 8549), (1044, 9107)], [(1639, 309), (452, 189), (1676, 2341), (976, 2465), (1717, 3486), (529, 3228)]]","[[(0.35873015873015873, 0.08203125)], [(0.17142857142857143, 0.010144731502772893), (0.2597883597883598, 0.06979575273907751), (0.3328042328042328, 0.7753280129852563)], [(0.9169312169312169, 0.038051282051282054), (0.9169312169312169, 0.04235897435897436), (0.6693121693121693, 0.012205128205128205), (0.5830687830687831, 0.09312820512820513), (0.09047619047619047, 0.21333333333333335), (0.273015873015873, 0.3171282051282051), (0.15661375661375662, 0.5122051282051282), (0.010052910052910053, 0.6022564102564103), (0.5216931216931217, 0.7531282051282051), (0.38941798941798944, 0.8518974358974359), (0.3603174603174603, 0.884102564102564), (0.6015873015873016, 0.8768205128205128), (0.5523809523809524, 0.9340512820512821)], [(0.8671957671957672, 0.04943209086546153), (0.23915343915343915, 0.030235162374020158), (0.8867724867724868, 0.37450007998720203), (0.5164021164021164, 0.3943369060950248), (0.9084656084656084, 0.5576707726763718), (0.2798941798941799, 0.5163973764197728)]]"
5ab5296f4fd73700,1342587441,169,169,"['Batman', 'Earthquake', 'Netherlands', 'Cheese', 'Food', 'World_Health_Organization']",Batman,Vitamin_D,"[[(803, 1350)], [(1122, 599)], [(680, 164)], [(1743, 351), (121, 75)], [(369, 1014)]]","[[(0.4248677248677249, 0.39566236811254396)], [(0.5936507936507937, 0.3374647887323944)], [(0.35978835978835977, 0.03349673202614379)], [(0.9222222222222223, 0.07330827067669173), (0.06402116402116402, 0.015664160401002505)], [(0.19523809523809524, 0.46685082872928174)]]"
5ab5296f4fd73700,1342588294,206,206,"['Dog', 'Mammal', 'Human', 'Technology', 'Radio', 'Television', 'Sound', 'Music']",Dog,Telephone,"[[(1753, 445), (95, 75), (1073, 3514)], [(77, 113)], [(570, 221)], [(1153, 825)], [(351, 145), (975, 860), (852, 1130), (19, 1712)], [(551, 75)], [(287, 284)]]","[[(0.9275132275132275, 0.10816723383568304), (0.05026455026455026, 0.018230432668935342), (0.5677248677248677, 0.8541565386485173)], [(0.040740740740740744, 0.025917431192660552)], [(0.30158730158730157, 0.03716784392869156)], [(0.6100529100529101, 0.21988272921108742)], [(0.18571428571428572, 0.03979143798024149), (0.5158730158730159, 0.23600439077936333), (0.4507936507936508, 0.31009879253567507), (0.010052910052910053, 0.4698133918770582)], [(0.29153439153439153, 0.020286718961319988)], [(0.15185185185185185, 0.17391304347826086)]]"
7d3828182669b017,1342589487,140,140,"['England', 'London_Underground', 'Electricity']",England,Train,"[[(974, 6070), (823, 9646)], [(226, 75)]]","[[(0.5153439153439153, 0.6225641025641026), (0.4354497354497355, 0.9893333333333333)], [(0.11957671957671957, 0.01428027418126428)]]"
7d3828182669b017,1342589829,324,324,"['Theatre', 'Actor', 'William_Shakespeare']",Theatre,Zebra,"[[(440, 319)], [(19, 442), (19, 671), (363, 795)]]","[[(0.2328042328042328, 0.13471283783783783)], [(0.010052910052910053, 0.2900262467191601), (0.010052910052910053, 0.44028871391076113), (0.19206349206349208, 0.5216535433070866)]]"
7d3828182669b017,1342590197,205,205,"['Aircraft', 'American_Civil_War', 'California']",Aircraft,Google,"[[(148, 1531)], [(412, 3812)]]","[[(0.07830687830687831, 0.7613127797115863)], [(0.21798941798941798, 0.429037703995498)]]"
7d3828182669b017,1342590406,105,105,"['Jew', 'Middle_Ages', 'Industrial_Revolution']",Jew,Telephone,"[[(592, 4770), (1259, 4852)], [(537, 113)]]","[[(0.31322751322751324, 0.9194294525828836), (0.6661375661375661, 0.9352351580570547)], [(0.2841269841269841, 0.029153766769865842)]]"
7d3828182669b017,1342590868,166,166,"['George_W._Bush', 'United_States', 'Yellowstone_National_Park', 'Animal_rights', 'Gorilla', 'Mammal']",George_W._Bush,Monkey,"[[(1841, 484), (1712, 3742)], [(421, 662), (591, 4232)], [(1063, 2682)], [(615, 157)], [(1770, 409)]]","[[(0.9740740740740741, 0.06550277439437001), (0.9058201058201059, 0.506428474759778)], [(0.22275132275132276, 0.08292621821370412), (0.3126984126984127, 0.5301265188525617)], [(0.5624338624338624, 0.7602040816326531)], [(0.3253968253968254, 0.04394066610691296)], [(0.9365079365079365, 0.1741166453810132)]]"
7d3828182669b017,1342591089,117,117,"['God', 'Bible', 'Hebrew_language']",God,Apple,"[[(927, 1192)], [(128, 323), (308, 367), (44, 4493)]]","[[(0.49047619047619045, 0.3832797427652733)], [(0.06772486772486773, 0.0594186902133922), (0.16296296296296298, 0.06751287711552612), (0.02328042328042328, 0.8265268579838116)]]"
4fe0332167b4cb6b,1342593561,1917,117,"['Batman', 'Spring_Heeled_Jack', 'Nature']",Batman,Wood,"[[(720, 304)], [(311, 128)]]","[[(0.38095238095238093, 0.08909730363423213)], [(0.16455026455026456, 0.0416260162601626)]]"
134f295f1ad990fa,1342599984,29,29,"['Beer', 'Ancient_Egypt']",Beer,Sun,"[[(1009, 154)]]","[[(0.5338624338624338, 0.04187058183795541)]]"
134f295f1ad990fa,1342600360,149,149,"['China', 'Republic_of_China', 'World_War_II', 'Nuclear_weapon', 'Cold_War', 'Nazi_Germany']",China,Birth_control,"[[(70, 144), (1695, 370), (1695, 787), (1311, 215), (338, 1380)], [(184, 200), (896, 1356), (88, 3907), (251, 4289)], [(1680, 547), (1705, 10111), (291, 9555), (404, 9600), (1089, 10849)], [(19, 991), (1370, 1188)], [(425, 164)]]","[[(0.037037037037037035, 0.032403240324032405), (0.8968253968253969, 0.08325832583258326), (0.8968253968253969, 0.1770927092709271), (0.6936507936507936, 0.04837983798379838), (0.17883597883597885, 0.31053105310531054)], [(0.09735449735449736, 0.029197080291970802), (0.4740740740740741, 0.19795620437956205), (0.04656084656084656, 0.5703649635036496), (0.1328042328042328, 0.6261313868613139)], [(0.8888888888888888, 0.04238667183262301), (0.9021164021164021, 0.7834947694691979), (0.15396825396825398, 0.7404106935296397), (0.21375661375661376, 0.7438977140643162), (0.5761904761904761, 0.8406819062378923)], [(0.010052910052910053, 0.41902748414376323), (0.7248677248677249, 0.5023255813953489)], [(0.22486772486772486, 0.03555941023417172)]]"
134f295f1ad990fa,1342600792,170,170,"['Canada', 'Montreal', 'New_York_City']",Canada,Pony,"[[(777, 3588)], [(272, 1133), (781, 4250), (683, 6343)]]","[[(0.4111111111111111, 0.7624309392265194)], [(0.1439153439153439, 0.174980694980695), (0.4132275132275132, 0.6563706563706564), (0.36137566137566135, 0.9796138996138997)]]"
134f295f1ad990fa,1342601018,181,181,"['Asteroid', 'Moon', 'Earth', 'German_language', 'Romania', 'European_Union', 'Europe', 'Asia']",Asteroid,Viking,"[[(1733, 450)], [(1734, 936), (95, 75), (749, 119)], [(921, 427)], [(1756, 508), (360, 249), (283, 1363), (507, 2113)], [(1604, 784), (1099, 147), (115, 166), (968, 166), (911, 1908), (683, 3332)], [(1211, 271), (767, 1456), (267, 6339)], [(886, 75), (1104, 325), (679, 582), (681, 852), (1428, 909)]]","[[(0.9169312169312169, 0.13769889840881272)], [(0.9174603174603174, 0.17771027150180368), (0.05026455026455026, 0.014239605088285551), (0.3962962962962963, 0.022593506740079743)], [(0.4873015873015873, 0.07876775502674783)], [(0.9291005291005291, 0.06062775987588018), (0.19047619047619047, 0.029717150017901896), (0.14973544973544972, 0.1626685762024108), (0.26825396825396824, 0.2521780642081394)], [(0.8486772486772487, 0.14226093268009435), (0.5814814814814815, 0.026673924877517692), (0.06084656084656084, 0.030121575031754673), (0.5121693121693122, 0.030121575031754673), (0.482010582010582, 0.3462166575939031), (0.36137566137566135, 0.604608963890401)], [(0.6407407407407407, 0.03724573941726223), (0.4058201058201058, 0.200109950522265), (0.14126984126984127, 0.8712204507971413)], [(0.4687830687830688, 0.012853470437017995), (0.5841269841269842, 0.055698371893744644), (0.3592592592592593, 0.09974293059125965), (0.3603174603174603, 0.14601542416452443), (0.7555555555555555, 0.1557840616966581)]]"
06789c601ba8e9d6,1342628839,1912,112,"['Bald_Eagle', 'Earth', 'Sun', 'Binoculars', 'Optical_telescope', 'Chromatic_aberration', 'Photography']",Bald_Eagle,Clock,"[[(941, 306)], [(1758, 806), (881, 75), (1307, 3663), (527, 3752), (307, 4739)], [(352, 4233)], [(624, 75)], [(608, 917)], [(1113, 75)]]","[[(0.4978835978835979, 0.19921875)], [(0.9301587301587302, 0.1486810551558753), (0.46613756613756613, 0.01383508577753182), (0.6915343915343916, 0.6757055893746541), (0.2788359788359788, 0.6921232244973252), (0.16243386243386243, 0.874192953329644)], [(0.18624338624338624, 0.9270696452036794)], [(0.33015873015873015, 0.025942580421999307)], [(0.3216931216931217, 0.7871244635193133)], [(0.5888888888888889, 0.05353319057815846)]]"
21194643333e2868,1342637442,2190,390,"['Cat', 'Cyprus', 'United_States']",Cat,Microsoft,"[[(469, 5188)], [(1312, 4112), (928, 4611)]]","[[(0.24814814814814815, 0.6584591953293565)], [(0.6941798941798942, 0.7901614142966948), (0.491005291005291, 0.8860491929285165)]]"
2550b0e20f6b4d6f,1342665066,1972,172,"['Dog', 'English_language', 'United_States', 'Internet']",Dog,Telephone,"[[(44, 294)], [(1680, 115), (1680, 635), (1453, 202), (236, 304), (1113, 1118)], [(1357, 4847)]]","[[(0.02328042328042328, 0.07146329606222654)], [(0.8888888888888888, 0.015555254970918437), (0.8888888888888888, 0.08589206005681049), (0.7687830687830688, 0.027323143514134993), (0.12486772486772486, 0.04111997835790613), (0.5888888888888889, 0.15122413093466794)], [(0.717989417989418, 0.6071652261054742)]]"
11339c006b3cd92c,1342666989,81,81,"['Theatre', 'United_Kingdom', 'World_War_II']",Theatre,Zebra,"[[(326, 1971), (192, 2032), (183, 2052), (257, 2072)], [(576, 454)]]","[[(0.1724867724867725, 0.832347972972973), (0.10158730158730159, 0.8581081081081081), (0.09682539682539683, 0.8665540540540541), (0.13597883597883598, 0.875)], [(0.3047619047619048, 0.06945081841823467)]]"
24093aba21ca788d,1342669070,1835,35,"['Brain', 'Computer_science']",Brain,Telephone,"[[(583, 2880), (19, 3409)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)]]"
7ba5ab7a0340c441,1342673206,2087,287,"['God', 'Christianity', 'Roman_Catholic_Church', 'Galileo_Galilei']",God,Apple,"[[(475, 177), (521, 285), (494, 1270)], [(1435, 3388), (38, 3783), (180, 3783), (119, 4532)], [(1382, 6177)]]","[[(0.25132275132275134, 0.05691318327974276), (0.27566137566137566, 0.09163987138263666), (0.2613756613756614, 0.40836012861736337)], [(0.7592592592592593, 0.7331746375243454), (0.020105820105820106, 0.8186539710019476), (0.09523809523809523, 0.8186539710019476), (0.06296296296296296, 0.9807400995455529)], [(0.7312169312169312, 0.7486365289055872)]]"
5476ca9f67dedd9c,1342678686,1822,22,"['Asteroid', 'Dinosaur']",Asteroid,Viking,"[[(1611, 2925)]]","[[(0.8523809523809524, 0.8950428396572827)]]"
6cbea45661e3fae4,1342694145,1822,22,"['Pyramid', 'Ancient_Egypt', 'Cereal']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(267, 363), (1281, 1319)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.14126984126984127, 0.09372579395817196), (0.6777777777777778, 0.34056287115930806)]]"
46627849738cae24,1342708339,2161,361,"['God', 'Judaism', 'Bible', 'Pentateuch', 'Isaac']",God,Apple,"[[(368, 285), (449, 1270)], [(242, 7070)], [(850, 456), (716, 543), (258, 569), (281, 5172)], [(270, 310)]]","[[(0.19470899470899472, 0.09163987138263666), (0.23756613756613756, 0.40836012861736337)], [(0.12804232804232804, 0.8267072029934518)], [(0.4497354497354497, 0.08388520971302428), (0.37883597883597886, 0.0998896247240618), (0.1365079365079365, 0.10467255334805003), (0.14867724867724869, 0.9514348785871964)], [(0.14285714285714285, 0.3066271018793274)]]"
6965ec633f57ba46,1342736734,1851,51,"['England', 'Church_of_England', 'Christianity']",England,God,"[[(954, 164), (19, 5678), (1013, 5704), (19, 7426), (729, 9332)], [(1766, 270), (312, 75)]]","[[(0.5047619047619047, 0.01682051282051282), (0.010052910052910053, 0.5823589743589743), (0.535978835978836, 0.585025641025641), (0.010052910052910053, 0.7616410256410256), (0.38571428571428573, 0.9571282051282052)], [(0.9343915343915344, 0.1404786680541103), (0.16507936507936508, 0.03902185223725286)]]"
1b1b57d6084b5138,1342741370,483,483,"['Batman', 'Scotland', 'Industrial_Revolution', 'Rail_transport', 'American_English', 'Great_Lakes', 'Scotland', 'Bede', 'Middle_Ages', 'Renaissance', 'Anatomy', 'Human', 'Organization', 'Sociology', 'Globalization']",Batman,Coconut_crab,"[[(1163, 265)], [(260, 1017), (1235, 2777)], [(1406, 94)], [(47, 94)], [(679, 2347)], [(390, 316)], [(105, 287)], [(380, 656)], [(754, 2735), (19, 2754), (1202, 2986)], [(580, 1554)], [(260, 173)], [(318, 5368)], [(624, 100)], [(598, 94)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.13756613756613756, 0.18193202146690518), (0.6534391534391535, 0.4967799642218247)], [(0.7439153439153439, 0.018122228648544438)], [(0.02486772486772487, 0.04286365709074327)], [(0.3592592592592593, 0.8913786555260159)], [(0.20634920634920634, 0.08315789473684211)], [(0.05555555555555555, 0.05134168157423971)], [(0.20105820105820105, 0.41128526645768027)], [(0.39894179894179893, 0.70562435500516), (0.010052910052910053, 0.7105263157894737), (0.635978835978836, 0.7703818369453045)], [(0.30687830687830686, 0.4756657483930211)], [(0.1363398007341374, 0.20163170163170163)], [(0.16825396825396827, 0.9027917928018836)], [(0.33015873015873015, 0.04880429477794046)], [(0.3164021164021164, 0.05204872646733112)]]"
53fe0b4164625d80,1342743248,1919,119,['Batman'],Batman,Coconut_crab,[],[]
7edff37220b66bc3,1342743446,2107,307,"['Batman', 'Spring_Heeled_Jack', 'Nature', 'Plant', 'Sugar', 'Sugarcane']",Batman,Banana,"[[(720, 304)], [(311, 128)], [(380, 1152), (845, 1467)], [(816, 1037)], [(528, 309), (332, 1836)]]","[[(0.38095238095238093, 0.08909730363423213)], [(0.16455026455026456, 0.0416260162601626)], [(0.20105820105820105, 0.31295843520782396), (0.4470899470899471, 0.39853300733496333)], [(0.43174603174603177, 0.40730557737627654)], [(0.27936507936507937, 0.09093584461447911), (0.17566137566137566, 0.5403178340200118)]]"
57944bc95daa58d2,1342745333,85,85,['14th_century'],14th_century,Rainbow,[],[]
57944bc95daa58d2,1342746038,602,602,"['Batman', 'Scotland', 'England', 'Great_Britain', 'United_Kingdom', 'Constitutional_monarchy', 'French_Revolution', 'Famine', 'Agriculture']",Batman,Banana,"[[(1163, 265)], [(1312, 75), (868, 669), (1219, 1505), (1395, 2289), (857, 2334), (1558, 3707)], [(1676, 975), (559, 94), (416, 1972), (193, 2338), (38, 7069)], [(806, 75), (428, 113), (402, 157), (540, 411), (810, 680), (458, 775)], [(1726, 553), (1020, 159), (162, 577)], [(1554, 342)], [(38, 309)], [(143, 733), (1120, 1176), (1187, 1525)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.6941798941798942, 0.013416815742397137), (0.45925925925925926, 0.11967799642218246), (0.644973544973545, 0.2692307692307692), (0.7380952380952381, 0.40948121645796065), (0.4534391534391534, 0.41753130590339893), (0.8243386243386244, 0.6631484794275492)], [(0.8867724867724868, 0.1), (0.2957671957671958, 0.009641025641025642), (0.2201058201058201, 0.20225641025641025), (0.10211640211640212, 0.2397948717948718), (0.020105820105820106, 0.725025641025641)], [(0.4264550264550265, 0.05003335557038025), (0.22645502645502646, 0.07538358905937291), (0.2126984126984127, 0.104736490993996), (0.2857142857142857, 0.2741827885256838), (0.42857142857142855, 0.4536357571714476), (0.24232804232804234, 0.5170113408939293)], [(0.9132275132275133, 0.08459538014379685), (0.5396825396825397, 0.02432308398347866), (0.08571428571428572, 0.08826678904696345)], [(0.8222222222222222, 0.197459584295612)], [(0.020105820105820106, 0.0721120186697783)], [(0.07566137566137567, 0.19989091900736297), (0.5925925925925926, 0.32069811835287704), (0.6280423280423281, 0.4158712844286883)]]"
38b72461354df0ea,1342746317,141,141,"['Asteroid', 'Earth', 'Europe', 'Holy_Roman_Empire', 'Dutch_language']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)], [(228, 1639), (1667, 3089)], [(446, 500)], [(706, 360), (38, 548)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)], [(0.12063492063492064, 0.30234274119166205), (0.882010582010582, 0.5698210662239439)], [(0.23597883597883598, 0.0856898029134533)], [(0.37354497354497357, 0.0820419325432999), (0.020105820105820106, 0.12488605287146765)]]"
7edff37220b66bc3,1342747016,281,281,"['Art', 'Science', 'Biology']",Art,Mango,"[[(814, 3836)], [(314, 1308)]]","[[(0.4306878306878307, 0.7960157709068272)], [(0.16613756613756614, 0.459915611814346)]]"
177db90f5ff3cb09,1342750531,185,185,"['Theatre', 'United_States', 'Sudan', 'Africa', 'Herbivore']",Theatre,Zebra,"[[(66, 1890), (111, 2092), (156, 2174), (155, 2194)], [(576, 3795)], [(760, 128), (186, 2859), (968, 4579), (0, 0)], [(1255, 659)]]","[[(0.03492063492063492, 0.7981418918918919), (0.05873015873015873, 0.8834459459459459), (0.08253968253968254, 0.9180743243243243), (0.082010582010582, 0.9265202702702703)], [(0.3047619047619048, 0.47538519353626457)], [(0.4021164021164021, 0.02631578947368421), (0.09841269841269841, 0.5877878289473685), (0.5121693121693122, 0.94140625), (0.0, 0.0)], [(0.6640211640211641, 0.09386127332288847)]]"
177db90f5ff3cb09,1342750632,88,88,"['Pyramid', 'Mexico', 'Latin_America']",Pyramid,Bean,"[[(1614, 664)], [(256, 122), (427, 4179)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.13544973544973546, 0.01964889676276373), (0.22592592592592592, 0.673055242390079)]]"
641ed8944843c75c,1342764045,78,78,"['Pyramid', 'Mexico']",Pyramid,Bean,"[[(1614, 664)]]","[[(0.8539682539682539, 0.3062730627306273)]]"
45d8ac5859b50a3c,1342764098,85,85,['Computer'],Computer,Fruit,[],[]
641ed8944843c75c,1342764212,61,61,"['Batman', 'Scotland']",Batman,The_Holocaust,"[[(1163, 265)]]","[[(0.6153439153439153, 0.07766705744431418)]]"
45d8ac5859b50a3c,1342766012,1892,92,"['God', 'Stephen_Jay_Gould', 'United_States', 'California', 'Computer', 'Internet']",God,Apple,"[[(264, 2560)], [(402, 75)], [(1496, 1269), (217, 792), (463, 3561), (395, 7496)], [(1197, 2482)], [(19, 1139), (834, 4506), (1287, 4563), (128, 5855)]]","[[(0.13968253968253969, 0.8231511254019293)], [(0.2126984126984127, 0.031739314430808296)], [(0.7915343915343915, 0.1589627959413754), (0.11481481481481481, 0.0992108229988726), (0.24497354497354498, 0.4460729049229613), (0.20899470899470898, 0.9389953651509457)], [(0.6333333333333333, 0.4794282402936063)], [(0.010052910052910053, 0.17166541070082894), (0.44126984126984126, 0.6791258477769405), (0.680952380952381, 0.6877166541070083), (0.06772486772486773, 0.8824415975885456)]]"
641ed8944843c75c,1342766256,1920,120,"['Theatre', 'Brazil', 'Africa', 'Hyena', 'Carnivore']",Theatre,Zebra,"[[(330, 1785)], [(1052, 210), (63, 2654)], [(1098, 659)], [(312, 75)]]","[[(0.1746031746031746, 0.7538006756756757)], [(0.5566137566137566, 0.03805037144410219), (0.03333333333333333, 0.48088421815546295)], [(0.580952380952381, 0.09386127332288847)], [(0.16507936507936508, 0.031725888324873094)]]"
4c69781d44587f32,1342796717,113,113,"['Brain', 'Virus']",Brain,Telephone,"[[(354, 2657)]]","[[(0.1873015873015873, 0.7087223259535876)]]"
